taxon,EBI20_S_2019-07-14,EBI20_S_2019-07-30,EBI20_S_2019-08-13,EBI20_S_2019-09-05,EBI20_S_2019-09-13,EBI20_S_2019-09-30,EBI20_S_2019-10-11,EBI20_S_2019-10-28,EBI20_S_2019-11-14,EBI20_S_2019-11-26,EBI20_S_2019-12-13,EBI20_S_2020-01-02,EBI20_S_Wi2020,EBI20_S_2020-01-16,EBI20_S_2020-01-27,EBI20_S_2020-02-07,EBI20_S_2020-02-21,EBI20_S_2020-03-06,EBI20_S_2020-03-23,EBI20_S_2020-04-14,EBI20_S_2020-04-29,EBI20_S_2020-05-13,EBI20_S_2020-05-21,EBI20_S_Sp2020,EBI20_S_2020-06-10,EBI20_S_2020-06-23,EBI20_S_2020-07-09,EBI20_S_2020-07-23,EBI20_S_2020-08-05,EBI20_S_2020-08-19
Spongiibacteraceae,0.000328348407510224,0.000272396063876877,6.42825001607062e-05,0.000147305777332587,0.000205687252532524,0.000658991355583983,0.00013309199318569,0.00130145900404137,0.000279454504806617,0.000253491850237015,0.000448958976373534,0.00038689708537529,0.000478981821499441,0.000432565340132957,0.000323164426059979,0.00033028994738953,0.000612240589439905,0.000503461296412838,0.00075439814116298,0.00018042399639152,0.000181656709187793,0.000306510646737465,0.000399383807839334,0.000255936820167821,0.000102887715206804,0.000203704018061756,0.000476995793764364,0.00035220362065322,0.000107906876365696,0.000749243264303054
Nitrosopumilaceae,0.00402973045580729,0.00595866389730668,0.00820673252051683,0.00633414842530124,0.00488507224764745,0.00705508392448734,0.0112862010221465,0.012398109459552,0.0293287502794545,0.0486957844305306,0.048431449576295,0.0420858051758232,0.0289669958716329,0.0389764138056643,0.0477852464667356,0.0524217330785382,0.0446724512846497,0.0533039647577093,0.0370258607682791,0.0340775823184484,0.0352010334248345,0.0202837927988028,0.0117152583632871,0.00914060072027934,0.0110089855271281,0.00544908248315198,0.0166298079007849,0.00145577496536664,0.0108985945129353,0.00110888003116852
Bacteroidetes BD2-2,0.00859675830572222,0.0112363376349212,0.00595684501489211,0.0045664790973102,0.0105157607857253,0.0131798271116797,0.00750638841567291,0.0109254058497157,0.00535155376704672,0.00223072828208573,0.00356361187496493,0.0020849454045224,0.00275984763816345,0.00266369183134505,0.00383488452257842,0.00207610824073419,0.00154115734583149,0.00213971050975456,0.00254986571713087,0.00232295895354082,0.00169546261908606,0.00263238555433352,0.00311899735645956,0.00467998756878302,0.00260648878523904,0.00420988303994296,0.00951823424829799,0.0059170208269741,0.00278759430611382,0.00542452123355411
Rhodobacteraceae,0.0379391659950449,0.0277843985154415,0.0313912875784782,0.0504080370032113,0.0314444387309097,0.0241113307748963,0.027390332197615,0.0277758750599356,0.0271070869662419,0.0282896904864509,0.0227566081149335,0.0279425672771043,0.0285336313664667,0.0232902285766324,0.0232893829713892,0.0227900063698776,0.0258196634787933,0.0240717432347388,0.0287425691783095,0.0307622913847542,0.0345147747456806,0.0299118331139679,0.0375801144900249,0.0327781941829217,0.0420124837094451,0.030504676704748,0.0293352413165084,0.0365352555824274,0.028496407600241,0.0338058560853538
Halioglobus,0.013730933404973,0.0114406346828288,0.00537830251344576,0.00804289544235925,0.0125983442176171,0.0144978098228476,0.00540353492333901,0.0175696965545585,0.00423373574782026,0.00413191715886334,0.0040967506594085,0.0038689708537529,0.00574778185799329,0.00494035151625535,0.00575232678386763,0.00500153348904145,0.00434901935946967,0.00437382001258653,0.00838890732973234,0.00757780784844384,0.00894154690779913,0.0105295422173341,0.0199691903919667,0.0114074696989086,0.00891693531792304,0.0127145257940213,0.0227223450847752,0.0275658033764587,0.0078682097349987,0.0231066622711062
Anaerolineae,5.96997104564043e-05,0.000136198031938438,0.000107137500267844,0,5.14218131331311e-05,3.87641973872931e-05,0.00013309199318569,3.42489211589835e-05,2.79454504806617e-05,0,2.80599360233459e-05,2.14942825208495e-05,2.28086581666401e-05,0,0,0,0,3.14663310258024e-05,3.01759256465192e-05,0,0,0,0,0,0,0,4.33632539785785e-05,0,0,0
Spirochaeta 2,0.000925345512074266,0.00166842589124587,0.00113565750283914,0.000500839642930796,0.00192831799249242,0.00271349381711052,0.000984880749574106,0.00113021439824646,0.000628772635814889,0.000101396740094806,0.00033671923228015,8.59771300833978e-05,0.000228086581666401,0.000295965759038339,0.000258531540847983,7.07764172977564e-05,0.00016889395570756,0.000188797986154814,0.000407374996228009,0.00031574199368516,0.00022202486678508,0.000216360456520563,0.000152146212510222,0.000475311237454526,0.000274367240551478,0.000509260045154391,0.00106239972247517,0.000892249172321492,0.000521549902434199,0.000899091917163665
Arenicellaceae,0.00519387480970717,0.00728659470870646,0.00422121751055304,0.00247473705918746,0.00563068853807785,0.00589215800286855,0.00452512776831346,0.00472635111993972,0.00535155376704672,0.00481634515450328,0.00412481059543184,0.00625483621356719,0.00506352211299409,0.00503141790365176,0.00491209927611169,0.00519027060183547,0.00584795321637427,0.00471994965387036,0.00562781013307583,0.0050744248985115,0.00546988535443242,0.00578764221192507,0.00456438637530667,0.00466170636734246,0.00418410041841004,0.00600926853282181,0.0054637700013009,0.00641010589588861,0.00592588596041616,0.00668324991758324
Actinomarinales,0.0239395838930181,0.0304743096462256,0.0406265401015663,0.0218601773561559,0.0287447935414203,0.0316315850680312,0.0296262776831346,0.0326392218645113,0.0543818466353678,0.0680372126036148,0.0572142095516022,0.0685022783939472,0.0713911000615834,0.0575084236408342,0.057027749052051,0.0573524901502819,0.0752633690121815,0.0647262429200755,0.0579226892784936,0.0638700947225981,0.0526198934280639,0.0462650776193138,0.0263783495939598,0.0327781941829217,0.0304547637012141,0.0273981904293062,0.0419105849702962,0.0127262908262697,0.0306815218466463,0.0133065603740222
Comamonadaceae,0.000626846959792245,0.000374544587830706,0.0010285200025713,0.000972218130395074,0.000951303542962925,0.000310113579098345,0.000292802385008518,0.000856223028974587,0.00484853565839481,0.00960734112398286,0.00749200291823335,0.00960794428681971,0.00618114636315945,0.00626081413350332,0.00609703550499828,0.00547337627102649,0.00620685287225283,0.00547514159848962,0.00502429162014545,0.00288678394226432,0.00304779589859519,0.00228981483150929,0.000969932104752667,0.000639842050419554,0.000891693531792304,0.000679013393539188,0.000628767182689389,7.04407241306441e-05,0.000467596464251351,0
Gammaproteobacteria,0.184322856034148,0.181143382478123,0.191647560479119,0.177621306307633,0.163907029361855,0.155677016707369,0.1728066439523,0.131447359408179,0.146196624189582,0.120028391087227,0.13393007463943,0.116262574155275,0.12307551946719,0.129314270102905,0.128188555670458,0.125014745086937,0.120020267274685,0.131434864694777,0.119919128519267,0.141813261163735,0.14211609882125,0.154733786488289,0.144691048097221,0.162044569569112,0.155703409012964,0.183927752974927,0.14338059928017,0.152973772570382,0.179548050032822,0.181316869961339
Peredibacter,0.000149249276141011,0.000170247539923048,0.000257130000642825,0.00147305777332587,0.00046279631819818,0.000310113579098345,0.000106473594548552,0.000445235975066785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80365531275556e-05,5.4843604321676e-05,0.000102887715206804,0.000220679352900236,0.00127921599236807,0.00178449834464298,0.000359689587885655,0.000779212994875176
Thiohalophilus,0.00220888928688696,0.00337090129047635,0.00606398251515996,0.00167928586159149,0.00483365043451432,0.00348877776485638,0.00311435264054514,0.00335639427358038,0.00556114464565169,0.0016730462115643,0.00471406925192211,0.00515862780500387,0.00364938530666241,0.00391585465804572,0.00400723888314374,0.00467124354165192,0.00424346063715245,0.0039647577092511,0.0045565647726244,0.00286423094271538,0.00240190537703859,0.00272253574455042,0.00285274148456667,0.00369280269099285,0.00181768296865354,0.00541513181347502,0.00394605611205065,0.00270022775834136,0.00199627721276538,0.00227769952348128
Roseivirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50879628232596e-05,0,0,0,1.90182765637778e-05,0,3.42959050689348e-05,1.69753348384797e-05,0,0,0,0
Hungateiclostridiaceae,5.96997104564043e-05,3.40495079846096e-05,2.14275000535687e-05,0,5.14218131331311e-05,7.75283947745862e-05,7.9855195911414e-05,0.000171244605794917,5.58909009613235e-05,0,0,0,2.28086581666401e-05,4.5533193698206e-05,0,4.71842781985043e-05,2.1111744463445e-05,0,1.50879628232596e-05,0,0,1.80300380433803e-05,0,7.31248057622347e-05,3.42959050689348e-05,0,4.33632539785785e-05,7.04407241306441e-05,0,0
Enterobacterales,0,0.000136198031938438,4.28550001071375e-05,0,0,0,0,3.42489211589835e-05,0.000111781801922647,0.000101396740094806,0.000112239744093383,4.29885650416989e-05,0,0,0,0,6.3335233390335e-05,0.000157331655129012,0.000105615739762817,6.765899864682e-05,0.000141288551590505,0.000180300380433803,5.70548296913334e-05,3.65624028811173e-05,0.000171479525344674,0,0,0,0,0
Desulforhopalus,0.00241783827348437,0.00827403044026014,0.00147849750369624,0.000707067731196418,0.00413945595721705,0.00531069504205915,0.00138415672913118,0.00263716692924173,0.00125754527162978,0.000608380440568836,0.0013468769291206,0.00107471412604247,0.00196154460233104,0.000819597486567708,0.000797138917614616,0.000495434921084295,0.00046445837819579,0.000377595972309629,0.000799662029632759,0.0003382949932341,0.000423865654771516,0.000613021293474929,0.00123618797664556,0.0010603096835524,0.000617326291240826,0.00152778013546317,0.00236329734183253,0.00718495386132569,0.00198728497306824,0.00545449096412623
Lentimicrobiaceae,0.000149249276141011,0.000272396063876877,0.00017142000042855,5.89223109330348e-05,0.000102843626266262,0.000775283947745862,0.00013309199318569,0.000582231659702719,0.000125754527162978,0,0.000168359616140075,2.14942825208495e-05,0,2.2766596849103e-05,4.30885901413306e-05,7.07764172977564e-05,0,3.14663310258024e-05,9.05277769395576e-05,4.510599909788e-05,4.03681575972873e-05,5.40901141301408e-05,0.000114109659382667,5.4843604321676e-05,0,6.79013393539188e-05,0.000346906031828628,0.000211322172391932,2.69767190914241e-05,0.000239757844576977
Sva1033,0.00355213277215606,0.00258776260683033,0.000728535001821338,0.000972218130395074,0.00159407620712706,0.00286855060665969,0.00114459114139693,0.00157545037331324,0.000614799910574558,0.00068442799563994,0.000448958976373534,0.000214942825208495,0.000821111693999042,0.000865130680265914,0.000710961737331954,0.000401066364687286,0.000316676166951675,0.000314663310258024,0.00143335646820966,0.0005638249887235,0.000262393024382367,0.000504841065214648,0.00176869972043133,0.0013710901080419,0.000994581246999108,0.00112037209933966,0.00431464377086857,0.00312287210312522,0.00108806100335411,0.00326670063236132
Desulfatiferula olefinivorans,2.98498552282021e-05,3.40495079846096e-05,8.5710000214275e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfosarcinaceae,0.0027163368257664,0.00572031734141442,0.00347125500867814,0.00106060159679463,0.00519360312644624,0.00709384812187464,0.00282155025553663,0.00613055688745805,0.00251509054325956,0.000608380440568836,0.0013468769291206,0.000537357063021236,0.00118605022466528,0.000751297696020399,0.00118493622888659,0.000990869842168589,0.00133003990119704,0.000597860289490245,0.00132774072844685,0.00063148398737032,0.000585338285160665,0.00064908136956169,0.001026986934444,0.00131624650372022,0.000445846765896152,0.0010015447554703,0.00164780365118598,0.00232454389631125,0.000413643026068503,0.00263733629034675
Bacteroidetes VC2.1 Bac22,0.000358198262738426,0.0010555347475229,0.000214275000535688,0.00011784462186607,0.000154265439399393,0.000387641973872931,0.000479131175468484,0.000582231659702719,0.000558909009613235,0.00111536414104287,0.000673438464560301,0.000730805605708881,0.000684259744999202,0.00068299790547309,0.000840227507755946,0.000802132729374572,0.000865581523001246,0.000943989930774072,0.00105615739762817,0.00081190798376184,0.000766994994348458,0.000901501902169014,0.000646621403168445,0.000621560848978995,0.000548734481102956,0.000594136719346789,0.000932309960539439,0.00051656531029139,0.00079131709334844,0.000479515689153955
Anderseniella,0.000268648697053819,0.000272396063876877,0.000364267500910669,0.000206228088265622,0.000308530878798786,0.000426406171260224,0.000106473594548552,0.000376738132748818,0.000614799910574558,0.000735126365687343,0.00106627756888714,0.000601839910583785,0.000821111693999042,0.000705764502322193,0.000473974491554636,0.000424658503786538,0.000971140245318471,0.00100692259282568,0.000814749992456019,0.00105999097880018,0.000645890521556596,0.00102771216847268,0.000304292425020445,0.00027421802160838,0.000377254955758282,0.000339506696769594,0.000346906031828628,0.000117401206884407,0.000206821513034251,0.000179818383432733
Ulvibacter,0.0151040267454703,0.0113044366508904,0.0058282800145707,0.0137288984473971,0.0107985807579575,0.00945846416249952,0.0118984241908007,0.00654154394136585,0.0070143080706461,0.00562751907526173,0.00718334362197654,0.00565299630298341,0.00437926236799489,0.00509971769419907,0.00629093416063426,0.00578007407931677,0.00413790191483522,0.00443675267463814,0.00337970367241015,0.00509697789806044,0.00623688034878088,0.00632854335322648,0.00671345162701356,0.00844591506553811,0.00874545579257837,0.00892902612504032,0.00754520619227267,0.0126793303435159,0.00967564991412411,0.0155842598975035
Marine Benthic Group D and DHVEG-1,2.98498552282021e-05,0,0,0,0,0,0,0,0,0,0,0,2.28086581666401e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34802413768814e-05,0,0
Oscillatoriaceae,0,0,0,2.94611554665174e-05,0.000102843626266262,7.75283947745862e-05,0,0.00010274676347695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34802413768814e-05,0,0.000209788114004855
Arcicella,0,0,0,0,0,0,0,0,1.39727252403309e-05,5.0698370047403e-05,5.61198720466917e-05,2.14942825208495e-05,0,0,0,0,0,3.14663310258024e-05,0.000150879628232596,0,0,0,0,0,0,1.69753348384797e-05,0,0,0,0
Desulfocapsaceae,0.0127458881824423,0.0294528244066873,0.00985665002464163,0.00792505082049318,0.0227798632179771,0.0331821529635229,0.0120048977853492,0.0222275498321803,0.011108316566063,0.00458820248928997,0.00836186093495707,0.00401943083139885,0.00622676367949274,0.00603314816501229,0.00586004825922096,0.00469483568075117,0.00363122004771254,0.0039332913782253,0.00703099067563898,0.00408209291835814,0.00310834813499112,0.00405675855976056,0.00637112264886556,0.00784263541799967,0.00284656012072159,0.00881019878117096,0.0138111963921773,0.0191363967221583,0.00792216317318154,0.0207090838253364
Cellvibrionaceae,8.95495656846064e-05,0.000238346555892267,4.28550001071375e-05,0.000176766932799104,0.000282819972232221,0.000193820986936465,0.000159710391822828,0.000753476265497637,0.000111781801922647,0,2.80599360233459e-05,4.29885650416989e-05,4.56173163332801e-05,4.5533193698206e-05,0.000107721475353326,4.71842781985043e-05,2.1111744463445e-05,3.14663310258024e-05,0.000316847219288452,0.0001127649977447,6.05522363959309e-05,7.21201521735211e-05,0.000133127935946445,0.000164530812965028,6.85918101378695e-05,0.000118827343869358,0.000325224404839339,0.000140881448261288,0.000116899116062838,0.000239757844576977
LCP-89,5.96997104564043e-05,0.000510742619769144,0,2.94611554665174e-05,2.57109065665655e-05,0.000116292592161879,5.3236797274276e-05,0.000171244605794917,1.39727252403309e-05,2.53491850237015e-05,0,2.14942825208495e-05,0,2.2766596849103e-05,4.30885901413306e-05,0,2.1111744463445e-05,3.14663310258024e-05,1.50879628232596e-05,0,0,0,0,3.65624028811173e-05,0,1.69753348384797e-05,6.50448809678678e-05,2.34802413768814e-05,0,0
Rhodothermaceae,0.0097310528043939,0.00551602029350676,0.0110994450277486,0.00801343428689273,0.00642772664164138,0.00678373454277629,0.00795890119250426,0.006233303650935,0.0103817348535658,0.0139167025780121,0.0123463718502722,0.0124666838620927,0.0122710580936524,0.0137965576905564,0.0125172354360565,0.0127161629744969,0.0152637912470707,0.0128067967275016,0.0111801804520354,0.0120658547586829,0.0127159696431455,0.014460090510791,0.00975637587721801,0.00861044587850313,0.0125523012552301,0.00950618750954863,0.01311738432852,0.00570569865458217,0.0125531666172093,0.00704288668444871
Cellvibrio,0,0,2.14275000535687e-05,0,0,0,0,0,8.38363514419852e-05,0,2.80599360233459e-05,0,0,0,4.30885901413306e-05,2.35921390992521e-05,0,3.14663310258024e-05,3.01759256465192e-05,0,0,0,0,0,0,0,0,0,0,0
Ectothiorhodospirales,0,3.40495079846096e-05,0.000278557500696394,0,5.14218131331311e-05,0,0.000186328790459966,0,0.000419181757209926,0.000583031255545134,0.000645378528536955,0.000558851345542086,0.000456173163332801,0.00068299790547309,0.000581695966907963,0.000920093424870833,0.00173116304600249,0.0012901195720579,0.000633694438576903,0.00072169598556608,0.000766994994348458,0.000793321673908732,9.50913828188889e-05,0.000201093215846145,0.000377254955758282,0.000169753348384797,0.000108408134946446,0,0.000449611984857068,8.99091917163665e-05
Sediminispirochaeta,0.000179099131369213,0.000102148523953829,0.000428550001071375,2.94611554665174e-05,0.000308530878798786,0.000387641973872931,0.00026618398637138,0.000445235975066785,9.78090766823161e-05,0,5.61198720466917e-05,6.44828475625484e-05,0.00015966060716648,9.1066387396412e-05,8.61771802826612e-05,4.71842781985043e-05,2.1111744463445e-05,0,0.000120703702586077,4.510599909788e-05,6.05522363959309e-05,5.40901141301408e-05,1.90182765637778e-05,5.4843604321676e-05,3.42959050689348e-05,8.48766741923984e-05,0.000108408134946446,4.69604827537627e-05,9.8914636668555e-05,2.99697305721222e-05
Aestuariicella,0.000268648697053819,0.000136198031938438,0,0,2.57109065665655e-05,0,0,6.8497842317967e-05,0,0,0,4.29885650416989e-05,0.000205277923499761,6.8299790547309e-05,6.46328852119959e-05,9.43685563970085e-05,6.3335233390335e-05,0,1.50879628232596e-05,2.255299954894e-05,0,0,3.80365531275556e-05,1.82812014405587e-05,0,8.48766741923984e-05,0,0,0,0
Latescibacteraceae,0.000119399420912809,3.40495079846096e-05,0.000149992500374981,0,0.000102843626266262,7.75283947745862e-05,5.3236797274276e-05,6.8497842317967e-05,8.38363514419852e-05,0,5.61198720466917e-05,0,6.84259744999202e-05,4.5533193698206e-05,0,2.35921390992521e-05,6.3335233390335e-05,3.14663310258024e-05,3.01759256465192e-05,4.510599909788e-05,0,1.80300380433803e-05,5.70548296913334e-05,3.65624028811173e-05,0,0,2.16816269892893e-05,2.34802413768814e-05,0,0
Rhodobacter,0,0,4.28550001071375e-05,5.89223109330348e-05,5.14218131331311e-05,0,0,0.000136995684635934,5.58909009613235e-05,0.000202793480189612,0.000140299680116729,0,0,2.2766596849103e-05,0,0,0,0,0.000256495367995413,4.510599909788e-05,4.03681575972873e-05,0,7.60731062551112e-05,0,3.42959050689348e-05,1.69753348384797e-05,6.50448809678678e-05,0,0,0
Lachnospiraceae,2.98498552282021e-05,6.80990159692192e-05,0,5.89223109330348e-05,2.57109065665655e-05,3.87641973872931e-05,2.6618398637138e-05,3.42489211589835e-05,1.39727252403309e-05,0,0,0.000193448542687645,6.84259744999202e-05,6.8299790547309e-05,0,0,0,0,7.5439814116298e-05,4.510599909788e-05,4.03681575972873e-05,1.80300380433803e-05,7.60731062551112e-05,1.82812014405587e-05,3.42959050689348e-05,0,0,4.69604827537627e-05,8.99223969714137e-06,0
SC-I-84,0,0,0,0,0,0,0,0,1.39727252403309e-05,0,0,0,0,0,0,0,2.1111744463445e-05,0,0,0,0,0,0,0,0,0,2.16816269892893e-05,0,0,0
Desulfobacter,0,0.000170247539923048,4.28550001071375e-05,2.94611554665174e-05,5.14218131331311e-05,3.87641973872931e-05,0,0.00010274676347695,1.39727252403309e-05,0,8.41798080700376e-05,0,0,2.2766596849103e-05,2.15442950706653e-05,0,2.1111744463445e-05,0,4.52638884697788e-05,0,0,0,3.80365531275556e-05,0,0,1.69753348384797e-05,2.16816269892893e-05,0,8.99223969714137e-06,0
PB19,5.96997104564043e-05,0.000102148523953829,0.000299985000749962,0.000324072710131691,0.000334241785365352,0.000193820986936465,0.00013309199318569,3.42489211589835e-05,0.000139727252403309,0.000101396740094806,2.80599360233459e-05,0.000107471412604247,6.84259744999202e-05,0,6.46328852119959e-05,4.71842781985043e-05,2.1111744463445e-05,0,4.52638884697788e-05,0,4.03681575972873e-05,9.01501902169014e-05,5.70548296913334e-05,9.14060072027934e-05,3.42959050689348e-05,0.000169753348384797,0.000238497896882182,0.000164361689638169,0.000125891355759979,0.000119878922288489
Malaciobacter,0.000119399420912809,0.000306445571861487,4.28550001071375e-05,0,2.57109065665655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52638884697788e-05,0,0,1.80300380433803e-05,0.000152146212510222,0,0,0,0,2.34802413768814e-05,0,0
Oleispira,0,6.80990159692192e-05,0,2.94611554665174e-05,0,0,0,0.000171244605794917,1.39727252403309e-05,0.000101396740094806,0,0,0,2.2766596849103e-05,4.30885901413306e-05,0,8.44469778537801e-05,0,0.000196143516702375,0,0,1.80300380433803e-05,0,0,0,0,0,0,0,2.99697305721222e-05
Thioalkalispira-Sulfurivermis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milano-WF1B-44,0.000805946091161458,0.00190677244713814,0.000985665002464162,0.000176766932799104,0.00133696714146141,0.00143427530332984,0.00106473594548552,0.00157545037331324,0.000698636262016544,0.000278841035260716,0.000533138784443571,0.000365402802854441,0.000478981821499441,0.000500865130680266,0.000560151671837297,0.000353882086488782,8.44469778537801e-05,0.000157331655129012,0.000512990735990827,9.021199819576e-05,0.000181656709187793,0.000162270342390422,0.000228219318765333,0.000383905230251732,0.000137183620275739,0.000492284710315911,0.000433632539785785,0.000751367724060203,0.000143875835154262,0.000749243264303054
Nitrosomonas,0.000477597683651234,0.000408594095815315,0.000471405001178513,0.000648145420263383,0.000359952691931917,0.000348877776485638,0.000718696763202726,0.000924720871292554,0.00312989045383412,0.00443610737914776,0.00446152982771199,0.00477173071962858,0.00346691604132929,0.00441671978872598,0.00433040330920372,0.00353882086488782,0.00451791331517723,0.00459408432976715,0.0037719907058149,0.00288678394226432,0.00205877603746165,0.00196527414672845,0.00138833418915578,0.00082265406482514,0.000583030386171891,0.000594136719346789,0.000953991587528728,0.000187841931015051,0.000836278291834147,5.99394611442443e-05
B2M28,0.0245664308528104,0.0258095270523341,0.0418693351046733,0.0409510060984592,0.0333470458168355,0.0295383184091173,0.0491375638841567,0.0372285772998151,0.0395987033310977,0.0286445790767827,0.0327459453392446,0.0267818760209784,0.0379307985311224,0.0376331845915673,0.0367114788004137,0.0325335598178687,0.0241729474106445,0.0300503461296413,0.0267207821599928,0.0330175913396482,0.026844824802196,0.0402971350269549,0.026017002339248,0.0411875468455787,0.0345702723094862,0.0453580946884177,0.0252157321885434,0.0192303176876658,0.0219500571007221,0.0219078730482213
Desulfuromusa,0.0121787409331065,0.00749089175661412,0.00244273500610684,0.0102819432578146,0.00830462282100067,0.00531069504205915,0.00484454855195911,0.00417836838139599,0.00117370892018779,0.000836523105782149,0.00131881699309726,0.00109620840856332,0.00291950824532993,0.00177579455423003,0.00135729058945191,0.00106164625946635,0.000823358034074356,0.00116425424795469,0.00194634720420049,0.00115020297699594,0.000989019861133538,0.00210951445107549,0.00580057435195223,0.0047348311731047,0.00387543727278963,0.00446451306252016,0.00763193270022983,0.0093216558266219,0.00508061542888487,0.013006863068301
Cyclobacteriaceae,0.0156711739948061,0.0150839320371821,0.0121493925303735,0.0180302271455086,0.0123155242453849,0.0117843160057371,0.0149595400340715,0.016610726762107,0.0125055890900961,0.0108494511901442,0.0124305516583422,0.00988736995959075,0.010263896174988,0.010176668791549,0.0108583247156153,0.0123386887489089,0.0118436886439927,0.0105412208936438,0.0107124536045143,0.0140505187189896,0.0124535766187631,0.0137749490651425,0.0131035925524429,0.0161423008720133,0.0146100555593662,0.0122392164185439,0.0179740687741208,0.0135011387917068,0.0124992131790265,0.0123774987262865
Sva0996 marine group,0.00214918957643055,0.00306445571861487,0.00415693501039234,0.00241581474825443,0.0022368488712912,0.00244214443539947,0.00191652470187394,0.00273991369271868,0.00420579029733959,0.00476564678445588,0.00406869072338515,0.00754449316481816,0.0074584312204913,0.00441671978872598,0.00478283350568769,0.0044353221506594,0.00669242299491207,0.0066079295154185,0.0084794351066719,0.00827695083446098,0.00611577587598902,0.00670717415213746,0.00406991118464845,0.0046434251659019,0.00435557994375472,0.00546605781799046,0.00392437448506136,0.00178449834464298,0.00405550010341076,0.000989001108880031
Portibacter,0.00931315483119907,0.00643535700909122,0.00497118001242795,0.00592169224877,0.00488507224764745,0.00534945923944645,0.00670783645655877,0.00452085759298582,0.0047507265817125,0.00532332885497731,0.00499466861215556,0.00358954518098186,0.00456173163332801,0.005304617065841,0.00491209927611169,0.00540259985372874,0.00418012540376211,0.00468848332284456,0.00472253236368026,0.00685611186287776,0.00946633295656386,0.00796927681517408,0.0112778380023202,0.00764154220215353,0.00853968036216476,0.00784260469537762,0.00800052035904774,0.00535349503392895,0.00918107673078134,0.00722270506788144
Paludibacteraceae,0,0,0,0,0,0,0,0,0,0,8.41798080700376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus Electrothrix,0,0.000170247539923048,0,0,2.57109065665655e-05,0.000193820986936465,2.6618398637138e-05,0.00010274676347695,5.58909009613235e-05,0,0,0,0,2.2766596849103e-05,2.15442950706653e-05,0,0,6.29326620516048e-05,0.000105615739762817,0,0,0,5.70548296913334e-05,1.82812014405587e-05,0,0,4.33632539785785e-05,0.000117401206884407,0,2.99697305721222e-05
Chitinophagales,0.0083878093191248,0.00653750553304505,0.00473547751183869,0.00630468726983472,0.00802180284876845,0.0078691320696205,0.00556324531516184,0.00551407630659634,0.00560306282137268,0.00770615224720525,0.00723946349402323,0.00702863038431777,0.00691102342449194,0.00862854020581004,0.00719579455360221,0.00813928798924198,0.00861359174108557,0.00824417872876023,0.00665379160505749,0.00737483085250338,0.0112829000484418,0.0106016623695076,0.0130655559993153,0.00789747902232135,0.0114548322930242,0.00830093873601657,0.0127054334157235,0.0137359412054756,0.0133175069914664,0.0164234123535229
Woeseia,0.0794603146174741,0.0669413326977425,0.102037755255094,0.0986654096573668,0.0720419601995166,0.0693879133232546,0.0851522572402044,0.0654496883348175,0.0946232953275207,0.102486755050825,0.0914473315000842,0.0962084085633222,0.0921697876513925,0.0978508332574447,0.0988452257842123,0.104135701984099,0.0928494521502312,0.106167400881057,0.0948429343070099,0.105615696887686,0.0993056676893267,0.113102428646124,0.0964416804549172,0.103690974570849,0.119932780026065,0.11332733538169,0.0827154069641386,0.0726009063373172,0.111692609278193,0.0750142356220218
Desulfosarcina,0.00862660816095042,0.0220981306820116,0.0106494675266237,0.00365318327784816,0.0135239368540135,0.0214366011551731,0.0117387137989779,0.0138365641482293,0.0102839257768835,0.00458820248928997,0.00788484202256019,0.00539506491273321,0.00533722601099377,0.00764957654129861,0.00747587038952085,0.00627550900040107,0.00411679017037178,0.00446821900566394,0.00336461570958689,0.00261614794767704,0.0041175520749233,0.00160467338586084,0.00315703390958711,0.00563061004369207,0.00219493792441183,0.00468519241542039,0.00563722301721521,0.00800676230951654,0.00445115865008498,0.00710282614559295
