taxon,ED10_S_Wi2020,ED10_S_2020-02-10,ED10_S_2020-02-26,ED10_S_2020-03-09,ED10_S_2020-03-24,ED10_S_2020-04-20,ED10_S_2020-04-22,ED10_S_2020-05-11,ED10_S_2020-05-21,ED10_S_2020-06-03,ED10_S_2020-06-08,ED10_S_2020-06-19,ED10_S_2020-07-02,ED10_S_2020-07-21,ED10_S_2020-08-05,ED10_S_2020-08-20,ED10_S_2020-09-01,ED10_S_2020-09-16,ED10_S_2020-10-02,ED10_S_2020-10-16,ED10_S_2020-11-19,ED10_S_2020-11-25
Saprospiraceae,0.0182007773248649,0.014657358202216,0.0324841039837363,0.0114606093086532,0.012232618110887,0.0327121983253981,0.0287529785544083,0.0215662137209412,0.0244519617505261,0.0137517015112911,0.00870125684821141,0.0133842054263566,0.0061278509010479,0.0149161997967047,0.00793530145024475,0.0244883759623675,0.0140140696369233,0.021705868623739,0.00383164700951925,0.00559169234280498,0.0136764507463785,0.0151624717161585
endosymbionts (Thiomicrospiraceae),0.000267151561113074,0.000104199228925706,8.65089320472339e-05,0.000288576493383353,0.000132244520117698,0.000246264981119685,0.000635424940428912,0.000520808673831731,5.32722478224969e-05,0.00010470838714181,0.000322268772155978,0.000802446705426357,0.000217556836723594,0.00241117651230409,0.000957708795719194,0.000196633037375403,0.000400084462275369,0.000440859936204974,5.98694845237382e-05,0.000285290425653315,0.00103033350914421,4.66537591266416e-05
Thalassobaculales,0.00453295874662829,0.00486263068319961,0.0102513084475972,0.000783279053469102,0.000462855820411942,0.00508947627647349,0.00317712470214456,0.000994271104587851,0.00191780092160989,6.98055914278734e-05,0.000173529338853219,1.5140503875969e-05,0.00025381630951086,0.000196991545122883,1.52017269161777e-05,0.00842496937062302,0.000177815316566831,0.000233396436814398,5.98694845237382e-05,0.000684697021567956,0.0042562586627743,0.0062749306025333
PHOS-HE36,0.00318858314876895,0.00187558612066271,0.000605562524330637,0.00309189100053593,0.00317386848282474,0.00049252996223937,0.00079428117553614,0.00111263671227688,0.000985536584716192,0.000558444731422987,0.00176008329408265,0.00130208333333333,0.00119656260197977,0.000315186472196613,0.000380043172904442,0.00167894362682075,0.000444538291417077,0.000181530561966754,0.00143686762856972,0.000713226064133288,0.00306646877721491,0.00193613100375563
Hoppeia,0.000560156499108059,0.0011114584418742,0.0030710670876768,0.00214371109370491,0.00228121797203028,0.00525365293055328,0.00619539316918189,0.00295914019222575,0.00221079828463362,0.00240829290426163,0.000892436599816555,0.0013172238372093,0.000326335255085391,0.00200143409844849,0.000547262168982396,0.000695778439943733,0.00106689189940098,0.000622390498171728,5.98694845237382e-05,0.000713226064133288,0.000907674758055614,0.00058317198908302
SBR1031,0.00185282534320358,0.00131985689972561,0.00099485271854319,0.000700828626788144,0.000793467120706186,0.000533574125759317,0.000158856235107228,0.000544481795369537,0.00103880883253869,0,2.47899055504599e-05,9.0843023255814e-05,7.25189455745314e-05,0.000228510192342545,0.000288832811407376,0.00161844115378216,0.000411197919560796,0.00038899406135733,0,8.55871276959945e-05,0.0012756510113214,0.00137628589423593
Pirellulaceae,0.00293866717224381,0.00670348372755375,0.00990527271940828,0.0027620892938121,0.00175223989155949,0.00554096207519291,0.00142970611596505,0.00343260262298187,0.00354260448019604,0.00136120903284353,0.000818066883165175,0.000635901162790698,0.000725189455745313,0.000787966180491533,0.0010185157033839,0.00172432048159969,0.00234493948722508,0.00142631155831021,0,0.000998516489786603,0.00137377801219228,0.0027992255475985
Sulfuritalea,0.000499831953050268,0.000382063839394255,8.65089320472339e-05,0.00210248588036443,0.00366978543326611,0.00016417665407979,0,0.000378769944604896,0.000532722478224969,0.000279222365711494,0.000793276977614715,0.000287669573643411,0.000145037891149063,5.51576326344073e-05,3.04034538323554e-05,7.56280912982318e-05,6.66807437125615e-05,2.5932937423822e-05,0.00616655690594504,0.00182585872418122,9.81270008708771e-05,0.000349903193449812
Nitriliruptorales,7.75601306457312e-05,0,0,8.24504266809581e-05,0,4.10441635199475e-05,0,4.73462430756119e-05,2.66361239112484e-05,0,0,0,0,0,0,4.53768547789391e-05,0,2.5932937423822e-05,0,0,4.90635004354386e-05,2.33268795633208e-05
Latescibacterota,0.000172355845879403,0.000243131534159981,4.32544660236169e-05,8.24504266809581e-05,0.000132244520117698,0.000246264981119685,0,0.000307750579991478,0.000186452867378739,0.000349027957139367,9.91596222018394e-05,0.000575339147286822,0.000290075782298125,0.000504298355514581,0.000760086345808884,0.000181507419115756,0.0012780475878241,0.00108918337180052,5.98694845237382e-05,0.000228232340522652,0.000282115127503772,0.00027992255475985
BD1-7 clade,0.000594627668283939,0.000382063839394255,0.00233574116527531,0.000371026920064311,0.00145468972129467,0.00135445739615827,0.00238284352660842,0.000899578618436627,0.00159816743467491,0.00125650064570172,0.00478445177123875,0.00134750484496124,0.000725189455745313,0.000693410238832549,0.000881700161138305,0.000559647875606915,0.000277836432135673,7.7798812271466e-05,0.00478955876189906,0.00174027159648522,0.000282115127503772,0.000676479507336304
Fluviicola,0.000189591430467343,6.94661526171373e-05,0.000605562524330637,0.000371026920064311,0.000859589380765035,0.00139550155967821,0.00206513105639396,0.000520808673831731,0.000159816743467491,0.00160552860284109,0.000371848583256898,7.5702519379845e-05,3.62594727872657e-05,0.001954156127619,0.000273631084491198,0.000710904058203379,0.000377857547704515,0.0010632504343767,0.00221517092737832,0.000998516489786603,9.81270008708771e-05,0.000303249434323171
Fabibacter,0,0,0,0,0,4.10441635199475e-05,0.000158856235107228,0,0,0.000244319569997557,7.43697166513796e-05,0,0,0.00263968670464664,0.000182420722994132,0.000121004946077171,0.000600126693413054,0.00116698218407199,0,0,0,0
RBG-13-54-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woesearchaeales,7.75601306457312e-05,6.94661526171373e-05,4.32544660236169e-05,0.000164900853361916,0.000132244520117698,0.000287309144639632,0.000158856235107228,0.000970597983050045,0.00255706789547985,0.0113434086070294,0.0147995736136245,0.024391351744186,0.0170782116828021,0.00420773940382479,0.00670396157003436,4.53768547789391e-05,0.00191151465309343,0.00025932937423822,0.000538825360713644,0.000228232340522652,0.000711420756313859,0.000139961277379925
Subgroup 23,0.001154784167392,0.000659928449862804,0.000346035728188935,0.000577152986766706,0.000429794690382517,0.000205220817599737,0,0.000639174281520761,0.000372905734757478,0.00041883354856724,9.91596222018394e-05,0.00104469476744186,0.00159541680263969,0.00176504424430103,0.0038156334559606,0.00117979822425242,0.00495660194930041,0.00243769611783927,0.000299347422618691,0.00131233595800525,0.00117752401045053,0.000816440784716229
Prolixibacteraceae,0.000620481045165849,0.000277864610468549,8.65089320472339e-05,0.00148410768025725,0.00188448441167719,0.000985059924478739,0.000635424940428912,0.00310117892145258,0.0105479050688544,0.018184356566961,0.0240462083839461,0.0291757509689922,0.0308568113419631,0.0134269437155757,0.0158097959928248,0.00137643126162782,0.00820173147664507,0.00404553823811623,0.0113153325749865,0.00248202670318384,0.000662357255878421,0.00058317198908302
Enterovibrio,0,0,0,0,0,4.10441635199475e-05,0,0,5.32722478224969e-05,3.49027957139367e-05,0,0,0,6.30372944393227e-05,0,0,0,0,0,0,0,0
MND1,0.000913485983160834,0.0012156576707999,0.00164366970889744,0.000906954693490539,0.00082652825073561,0.00184698735839764,0.00079428117553614,0.000378769944604896,0.000266361239112484,0.000174513978569683,0.000371848583256898,0.000181686046511628,0.000181297363936328,0.000126074588878645,0.000243227630658843,0.000559647875606915,6.66807437125615e-05,7.7798812271466e-05,0.000239477938094953,0.000342348510783978,0.000466103254136666,0.00100305582122279
Spongiibacteraceae,0.000249915976525134,0.000173665381542843,4.32544660236169e-05,0.000123675640021437,6.61222600588488e-05,0.000697750779839107,0.0011119936457506,0.00182283035841106,0.000585994726047466,0.0017102369899829,0.00131386499417437,0.000423934108527132,0.000290075782298125,0.00070916956244238,0.000471253534401508,0.000242009892154342,0.00153365710538892,0.00184123855709136,5.98694845237382e-05,0.000342348510783978,0.000502900879463245,0.000233268795633208
Nitrosopumilaceae,0.0067218779892967,0.0441804730644993,0.0607725247631818,0.012821041348889,0.00575263662511985,0.0402232802495485,0.0279586973788721,0.00658112778751006,0.00538049703007218,0.0010470838714181,0.000917226505367015,0.000696463178294574,0.00264694151347039,0.000598854297173565,0.000516858715150041,0.00432592682225886,0.00141140907524922,0.00383807473872566,0.000598694845237382,0.00410818212940774,0.00576496130116403,0.0126898224824465
Bacteroidetes BD2-2,0.00987598996888977,0.00503629606474245,0.00216272330118085,0.0110483571752484,0.00558733097497272,0.0025036939747168,0.00270055599682288,0.00932720988589555,0.00799083717337453,0.0206973578583645,0.0112298272143583,0.0213935319767442,0.0249465172776388,0.0270272399908596,0.0399957435164635,0.0119189871886013,0.0279281181582779,0.0279038406680325,0.00437047237023289,0.00878694511012211,0.0165589313969605,0.00415218456227111
Rhodobacteraceae,0.0369100043950741,0.0469243860928762,0.0636273195207405,0.0361545120996001,0.0378549938836909,0.0565178131669677,0.113582208101668,0.0620235784290517,0.037743387582239,0.0421276744267216,0.0211705793400927,0.0149285368217054,0.00862975452336923,0.0200852579407292,0.0126326350673436,0.0317335471087381,0.032462408730732,0.0215243380617723,0.0162246303059331,0.0317813534177793,0.0221767021968182,0.0382094287247195
Halioglobus,0.0048173458923293,0.00333437532562259,0.00432544660236169,0.00292699014717401,0.00304162396270705,0.00866031850270891,0.00730738681493249,0.0143695847734482,0.00796420104946328,0.0183588705455307,0.0103869704256427,0.00916000484496124,0.00551143986366438,0.0274763807137398,0.0165546806117175,0.0109358220017243,0.0395305675642636,0.0317937812816058,0.0166437166975992,0.010413100536346,0.00712647343824745,0.00354568569362476
Anaerolineae,0.000189591430467343,0.000243131534159981,0,0.000247351280042874,0,0.000123132490559842,0,4.73462430756119e-05,0.000106544495644994,0,2.47899055504599e-05,4.5421511627907e-05,3.62594727872657e-05,2.3638985414746e-05,3.04034538323554e-05,1.51256182596464e-05,0.000133361487425123,2.5932937423822e-05,0.000119738969047476,0.000285290425653315,0.000110392875979737,2.33268795633208e-05
Spirochaeta 2,0.000387800653228656,0.000416796915702824,0.000173017864094468,0.00111308076019293,0.000628161470559064,0.000205220817599737,0.000317712470214456,0.00149140665688178,0.00127853394773992,0.00488639139995114,0.00523067007114703,0.00744912790697674,0.00891983030566736,0.00598066330993074,0.00901462406129336,0.000756280912982318,0.00431202142674565,0.00313788542828246,0.000419086391666168,0.000656167979002625,0.000613293755442982,0.000256595675196529
Arenicellaceae,0.00519652875326399,0.00319544302038832,0.00168692417492106,0.00222616152038587,0.0014877508513241,0.0025036939747168,0.00222398729150119,0.00142038729226836,0.00266361239112484,0.000767861505706607,0.000123949527752299,0.000439074612403101,0.000362594727872657,0.00131590352142086,0.000775288072725062,0.00662502079772511,0.00201153576866227,0.00233396436814398,0.000538825360713644,0.00176880063905055,0.00486955241821728,0.00363899321187805
Actinomarinales,0.0265858892268979,0.0486957729846133,0.0436437562178295,0.0218493630704539,0.0173570932654478,0.0228205549170908,0.032724384432089,0.0234600634439657,0.0132647897078017,0.000872569892848417,0.000347058677706438,0.000499636627906977,0.000979005765256173,0.000575215311758819,0.000668875984311818,0.014369337346664,0.00435647525588735,0.00168564093254843,0.000957911752379812,0.00587698276845829,0.0112600733499332,0.014905876040962
Comamonadaceae,0.0311877903118779,0.0366086624292314,0.0126303040788961,0.0864492723749845,0.117929050814957,0.0268428829420456,0.0112787926926132,0.0352019317267175,0.0390485576538902,0.0183937733412446,0.0362428419147723,0.0268895348837209,0.0183110337575692,0.00735172446398601,0.00746404791584324,0.0116164748234084,0.00336737755748436,0.00124478099634346,0.177692630066455,0.0998516489786603,0.011358200350804,0.0605332524668175
Gammaproteobacteria,0.0701488292729169,0.0684936264804974,0.0575716942774341,0.0389578266067527,0.0309452177075412,0.0659169266130356,0.0724384432088959,0.0568391648122721,0.0404602722211864,0.0234895815154794,0.0102134410867895,0.0143229166666667,0.015011421733928,0.045048026538701,0.0392356571706546,0.1163462556532,0.110912303708561,0.111770960296673,0.0128719391726037,0.0332648636311765,0.0881180467820477,0.0814574634351163
Peredibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57593236098307e-05,1.52017269161777e-05,0,1.11134572854269e-05,0.000103731749695288,0,0,0,0
Thiohalophilus,0.000456742991580417,0.000243131534159981,4.32544660236169e-05,0.000206126066702395,0.000165305650147122,0.000123132490559842,0,9.46924861512239e-05,0.000159816743467491,0,0,0,3.62594727872657e-05,7.87966180491533e-05,4.5605180748533e-05,0.000514271020827976,0.000111134572854269,0.00038899406135733,0,0.000285290425653315,0.000662357255878421,0.000163288156943246
Roseivirga,0,0,0,0,0,0.000205220817599737,0.000317712470214456,4.73462430756119e-05,0,0.0010470838714181,9.91596222018394e-05,1.5140503875969e-05,0,0.00142621878668968,0,0,0,2.5932937423822e-05,0,0,0,0
Hungateiclostridiaceae,0.000137884676703522,6.94661526171373e-05,4.32544660236169e-05,8.24504266809581e-05,0.000198366780176546,0.00016417665407979,0,0.000733866767671985,0.00050608635431372,0.0031412516142543,0.0059247874265599,0.00782764050387597,0.00710685666630407,0.00342765288513817,0.00644553221245934,0.000272261128673635,0.0044564963714562,0.0034231477399445,5.98694845237382e-05,2.85290425653315e-05,0.000134924626197456,6.99806386899624e-05
Enterobacterales,0.000120649092115582,6.94661526171373e-05,0.000173017864094468,0.00136043204023581,0.00052897808047079,0.000779839106879002,0.000635424940428912,0.000260404336915866,0.0017579841781424,0.000139611182855747,0.000718907260963336,0.000378512596899225,0.000326335255085391,7.87966180491533e-05,0.000106412088413244,7.56280912982318e-05,0.000277836432135673,0,0.00778303298808597,0.00793107383316216,7.35952506531578e-05,0.000373230073013133
Desulforhopalus,0.001732176251088,0.00170192073911986,0.000389290194212552,0.00284453972049305,0.00191754554170662,0.00160072237727795,0.00127084988085782,0.0115288101889115,0.00482113842793597,0.0131234511884402,0.00659411487642232,0.0132176598837209,0.0141411943870336,0.00754871600910889,0.0118117418138701,0.00263185757717847,0.0113579533457063,0.0144446461450689,0.0028138657726157,0.00730343489672487,0.00195027414230868,0.000746460146026266
Lentimicrobiaceae,0.000172355845879403,0.000138932305234275,0,0.00041225213340479,0.000595100340529639,0.000246264981119685,0.000158856235107228,0.000686520524596373,0.00351596835628479,0.00544483613137412,0.00857730732045911,0.00587451550387597,0.00652670510170782,0.00505086321695073,0.00477334225167979,0.000529396639087623,0.00303397383892155,0.00155597624542932,0.00652577381308747,0.00145498117083191,0.000318912752830351,0.000186615036506567
Sva1033,0.00641163746671378,0.00323017609669688,0.00125437951468489,0.0145112750958486,0.00598406453532582,0.00476112296831391,0.00190627482128674,0.00778845698593817,0.0234664251658099,0.0230009423754843,0.0267235181833957,0.042014898255814,0.0366583269879256,0.0236153464293313,0.0475966069745523,0.0127660218111415,0.03878596592614,0.0299266097870906,0.014189067832126,0.00753166723724752,0.00827946569848026,0.00464204903310084
Desulfatiferula olefinivorans,1.72355845879403e-05,0,0,0.000123675640021437,0,0,0.000158856235107228,0.000284077458453672,2.66361239112484e-05,0.000453736344281177,0.00121470537197253,0.000817587209302326,0.000906486819681642,0.000780086518686618,0.00045605180748533,0,0.00014447494471055,2.5932937423822e-05,0.000239477938094953,5.7058085130663e-05,0,0
Desulfosarcinaceae,0.00573944966778411,0.00211871765482269,0.00099485271854319,0.00317434142721689,0.00115713955102985,0.00131341323263832,0.000476568705321684,0.0039534112968136,0.004288415949711,0.0169976615126872,0.0389697315253229,0.045890867248062,0.052685013959897,0.0336776745542081,0.0742300325316956,0.00886361230015277,0.0356297440570787,0.020538886439667,0.00466981979285158,0.00653315074746091,0.00732272743998921,0.00314912874104831
Bacteroidetes VC2.1 Bac22,0.000818690267927162,0.000868326907714216,8.65089320472339e-05,0.00267963886713114,0.00287631831255992,0.00135445739615827,0.000953137410643368,0.00558685668292221,0.00937591561675945,0.0123555896827336,0.0115025161754134,0.022968144379845,0.0169694332644403,0.00727292784593685,0.00845216016539479,0.00114954698773312,0.00501216923572754,0.00293042192889189,0.00161647608214093,0.00213967819239986,0.000846345382511315,0.000723133266462945
Anderseniella,1.72355845879403e-05,0.000104199228925706,8.65089320472339e-05,0,0,0,0,0,2.66361239112484e-05,0,0,3.0281007751938e-05,0,7.87966180491533e-06,1.52017269161777e-05,1.51256182596464e-05,0.000211155688423112,0.000103731749695288,0,2.85290425653315e-05,1.22658751088596e-05,2.33268795633208e-05
Ulvibacter,0.00667878902782685,0.0129901705394047,0.0113326700981876,0.0135630951890176,0.0175554600456244,0.0111640124774257,0.0162033359809373,0.0122153307135079,0.00737820632341582,0.000383930752853304,9.91596222018394e-05,6.0562015503876e-05,3.62594727872657e-05,0.00011819492707373,4.5605180748533e-05,0.00391753512924841,0.000377857547704515,0.000622390498171728,0.000179608453571215,0.000456464681045304,0.00391281415972623,0.00874757983624531
Marine Benthic Group D and DHVEG-1,1.72355845879403e-05,0,0,0,0,0,0,0,0,3.49027957139367e-05,0,0,0,7.87966180491533e-06,0,0,0,0,0,0,0,0
Oscillatoriaceae,0,0,0,0,0,0,0.000158856235107228,2.3673121537806e-05,0,0,0,0,0,2.3638985414746e-05,0,0,0.000155588401995977,0.0021265008687534,0,0,0,0
Arcicella,8.61779229397013e-06,0,0,0.000206126066702395,6.61222600588488e-05,0.000246264981119685,0,0,2.66361239112484e-05,0,2.47899055504599e-05,1.5140503875969e-05,0,0,0,0,0,0,0.000778303298808597,0.00159762638365856,0,2.33268795633208e-05
Desulfocapsaceae,0.0057135962909022,0.00434163453857108,0.00147065184480298,0.00960547470833161,0.00657916487585546,0.00763421441471023,0.00603653693407466,0.0263955305146537,0.0258636763178222,0.05842728002513,0.0535957758000942,0.055171996124031,0.0696907066971246,0.0507292627000449,0.0711136785138792,0.0105879327817525,0.038474789122148,0.0746868597806074,0.0199365383464048,0.0243923313933584,0.00895408882946754,0.00375562760969465
Cellvibrionaceae,5.17067537638208e-05,3.47330763085687e-05,4.32544660236169e-05,0,6.61222600588488e-05,0.000246264981119685,0.000476568705321684,4.73462430756119e-05,7.99083717337453e-05,0.00062825032285086,7.43697166513796e-05,0.000105983527131783,0.00580151564596251,0.00362464443026105,0.00110972606488097,0.000196633037375403,0.000777942009979885,0.000803921060138482,0,0.000199703297957321,0,2.33268795633208e-05
LCP-89,1.72355845879403e-05,0,0,0,0,8.20883270398949e-05,0.000317712470214456,0.00035509682306709,7.99083717337453e-05,0.00129140344141566,0.00128907508862391,0.00201368701550388,0.00282823887740672,0.000598854297173565,0.000532060442066219,0,0.000122248030139696,7.7798812271466e-05,0,2.85290425653315e-05,1.22658751088596e-05,2.33268795633208e-05
Rhodothermaceae,0.00673911357388464,0.00677294988017089,0.00769929495220381,0.00280331450715257,0.00300856283267762,0.00558200623871285,0.0068308181096108,0.00423748875526727,0.00482113842793597,0.000942375484276291,0.000471008205458737,0.000257388565891473,0.000435113673447188,0.00276576129352528,0.000957708795719194,0.0110568269478015,0.00181149353752459,0.00287855605404424,0.000538825360713644,0.000770284149263951,0.0039496117850528,0.00690475635074296
Cellvibrio,4.30889614698507e-05,3.47330763085687e-05,0,0.000164900853361916,6.61222600588488e-05,8.20883270398949e-05,0.000317712470214456,7.10193646134179e-05,5.32722478224969e-05,3.49027957139367e-05,0.000173529338853219,9.0843023255814e-05,3.62594727872657e-05,7.87966180491533e-06,0.000121613815329421,0,2.22269145708538e-05,0,0.00107765072142729,0.00116969074517859,7.35952506531578e-05,0.000163288156943246
Ectothiorhodospirales,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87966180491533e-06,0,0,0,0,0,0,0,0
Sediminispirochaeta,0.000163738053585432,3.47330763085687e-05,0,0.000329801706723832,3.30611300294244e-05,4.10441635199475e-05,0,0.000544481795369537,0.000452814106491223,0.00178004258141077,0.00230546121619277,0.0041030765503876,0.0061278509010479,0.003908312255238,0.00574625277431516,0.000347889219971866,0.00135584178882208,0.000233396436814398,0.000179608453571215,2.85290425653315e-05,0.000208519876850614,0.000186615036506567
Aestuariicella,0,0,0,0,0,0,0,4.73462430756119e-05,0,3.49027957139367e-05,0.000123949527752299,1.5140503875969e-05,0,1.57593236098307e-05,0,1.51256182596464e-05,4.44538291417077e-05,2.5932937423822e-05,0,0,1.22658751088596e-05,0
Latescibacteraceae,7.75601306457312e-05,6.94661526171373e-05,0,0,3.30611300294244e-05,0,0,0,2.66361239112484e-05,0,0,1.5140503875969e-05,0,6.30372944393227e-05,0.000152017269161777,3.02512365192927e-05,0.000344517175848235,0.00012966468711911,0,0.000142645212826658,4.90635004354386e-05,0
Rhodobacter,0.000723894552693491,0.000694661526171373,0.000216272330118085,0.00288576493383353,0.00522365854464906,0.000369397471679527,0.000953137410643368,0.00305383267837697,0.00287670138241483,0.00188475096855258,0.00381764545477082,0.00343689437984496,0.00221182784002321,0.000480659370099835,0.000532060442066219,6.05024730385855e-05,0.000511219035129638,0.000233396436814398,0.00419086391666168,0.00630491840693826,0.000257583377286052,0.000489864470829737
Lachnospiraceae,4.30889614698507e-05,3.47330763085687e-05,0,0.000453477346745269,0.00052897808047079,0.000287309144639632,0.000476568705321684,0.00113630983381469,0.000878992089071198,0.00118669505427385,0.000471008205458737,0.00221051356589147,0.00300953624134305,0.000543696664539158,0.00243227630658843,0,0.00111134572854269,0.0034231477399445,0,0.000256761383087984,3.67976253265789e-05,0.000349903193449812
SC-I-84,0.000120649092115582,6.94661526171373e-05,0,0.000164900853361916,0.000231427910205971,0,0,0.000307750579991478,0.000266361239112484,0.000139611182855747,0.00118991546642207,0.000378512596899225,0.000362594727872657,0.000204871206927799,0.000273631084491198,0,6.66807437125615e-05,0,0.00437047237023289,0.0015405682985279,3.67976253265789e-05,9.33075182532833e-05
Desulfobacter,8.61779229397013e-06,3.47330763085687e-05,0,0.000164900853361916,0.000165305650147122,0,0,0.00115998295535249,0.000372905734757478,0.00258280688283131,0.00235504102729369,0.00169573643410853,0.00427861778889735,0.00356160713582173,0.00331397646772673,4.53768547789391e-05,0.000500105577844212,0.000285262311662042,0.000478955876189906,0.000171174255391989,1.22658751088596e-05,2.33268795633208e-05
PB19,8.61779229397013e-06,0,0,0,0,0,0,0,0,3.49027957139367e-05,0,1.5140503875969e-05,0,0,0,0,0,0,0,0,0,2.33268795633208e-05
Malaciobacter,1.72355845879403e-05,0,0,0,0,0,0.000158856235107228,0,0,0.00052354193570905,0,0,7.25189455745314e-05,0.000252149177757291,0,0,2.22269145708538e-05,0.000363061123933508,0,0,0,9.33075182532833e-05
Oleispira,2.58533768819104e-05,6.94661526171373e-05,0,4.1225213340479e-05,0,4.10441635199475e-05,0.000158856235107228,0,0,0,0,0,0,0,0,0,0.000455651748702504,7.7798812271466e-05,0,0,1.22658751088596e-05,0.000373230073013133
Thioalkalispira-Sulfurivermis,2.58533768819104e-05,0,0,0,0,0,0,0,7.99083717337453e-05,0,4.95798111009197e-05,6.0562015503876e-05,3.62594727872657e-05,9.4555941658984e-05,0,0,1.11134572854269e-05,0,0,2.85290425653315e-05,0.000208519876850614,0
Milano-WF1B-44,0.000137884676703522,0.000104199228925706,4.32544660236169e-05,0.000123675640021437,0,0,0,0.000213058093840254,0.000133180619556242,6.98055914278734e-05,4.95798111009197e-05,9.0843023255814e-05,7.25189455745314e-05,0.00011819492707373,9.12103614970661e-05,7.56280912982318e-05,0.000322290261277381,2.5932937423822e-05,5.98694845237382e-05,5.7058085130663e-05,0.000122658751088596,0
Nitrosomonas,0.00237851067313576,0.00284811225730263,0.00324408495177127,0.00119553118687389,0.000958772770853308,0.00348875389919553,0.00238284352660842,0.000852232375361015,0.00114535332818368,0.000174513978569683,2.47899055504599e-05,3.0281007751938e-05,0.000145037891149063,3.93983090245767e-05,3.04034538323554e-05,0.00145205935292605,0.000155588401995977,0.000311195249085864,0.000119738969047476,0.000770284149263951,0.00122658751088596,0.00219272667895216
B2M28,0.0179422435560458,0.00864853600083359,0.00705047796184956,0.00284453972049305,0.00168611763150064,0.00385815137087506,0.00222398729150119,0.00286444770607452,0.00585994726047466,0.000593347527136924,0.000198319244403679,0.000590479651162791,0.00083396787410711,0.00162321033181256,0.00130734851479128,0.0118584847155627,0.00583456507484913,0.0044863981743212,0.000658564329761121,0.00242496861805318,0.0241883057146712,0.0156290093074249
Desulfuromusa,0.0247244460914003,0.0113577159529019,0.0048445001946451,0.0344642783526405,0.0173240321354184,0.00919389262846823,0.00333598093725179,0.0083092656597699,0.0192312814639214,0.00945865763847684,0.00649495525422048,0.00799418604651163,0.010914101308967,0.0105035891859521,0.0114164969140494,0.0350611831258603,0.00555672864271346,0.0107103031560385,0.00317308267975813,0.00981399064247404,0.0347982876838348,0.0270358534138888
Cyclobacteriaceae,0.0080490180025681,0.00781494216942795,0.0053635537869285,0.00857484437481964,0.00647998148576718,0.00664915449023149,0.00444797458300238,0.00767009137824914,0.00844365127986575,0.0101567135527556,0.00466050224348645,0.00702519379844961,0.00489502882628087,0.0145379760300688,0.0121309780791098,0.0150953670231271,0.015203209566464,0.0261663338606364,0.00526851463808897,0.00661873787515691,0.0109902240975382,0.00681144883248968
Sva0996 marine group,0.00384353536311068,0.00701608141433087,0.0113326700981876,0.00428742218740982,0.00380202995338381,0.0048432112953538,0.0079428117553614,0.00433218124141849,0.00255706789547985,0.00020941677428362,9.91596222018394e-05,0.000136264534883721,0.000145037891149063,0.000260028839562206,0.000152017269161777,0.00116467260599277,0.000466765205987931,0.000700189310443194,0,0.000713226064133288,0.0012143216357771,0.00384893512794793
Portibacter,0.00337817457923629,0.00510576221735959,0.00852112980665254,0.00366904398730263,0.00323999074288359,0.00923493679198818,0.00889594916600477,0.00284077458453672,0.00351596835628479,0.00129140344141566,0.000570167827660577,0.000333091085271318,0.000471373146234454,0.0013868204776651,0.000744884618892706,0.00258648072239953,0.00318956224091753,0.0047197946111356,0.000598694845237382,0.000741755106698619,0.00432985391342745,0.00466537591266416
Paludibacteraceae,0,0,4.32544660236169e-05,0,0,0,0,0,0.000106544495644994,6.98055914278734e-05,9.91596222018394e-05,1.5140503875969e-05,0,3.15186472196613e-05,7.60086345808884e-05,1.51256182596464e-05,4.44538291417077e-05,0,0.000119738969047476,0.000142645212826658,0,2.33268795633208e-05
Candidatus Electrothrix,4.30889614698507e-05,3.47330763085687e-05,4.32544660236169e-05,4.1225213340479e-05,0,8.20883270398949e-05,0,0.000875905496898821,0.00239725115201236,0.0141705350598583,0.0204764619846798,0.0164577277131783,0.00772326770368759,0.0316762404557596,0.0202030950716001,9.07537095578782e-05,0.0056567497582823,0.00116698218407199,0.000239477938094953,8.55871276959945e-05,1.22658751088596e-05,2.33268795633208e-05
Chitinophagales,0.00791975111815855,0.00382063839394255,0.00557982611704658,0.0033392422805788,0.00605018679538467,0.00742899359711049,0.00778395552025417,0.00478197055063681,0.00775111205817329,0.00349027957139367,0.00161134386077989,0.00101441375968992,0.000145037891149063,0.00228510192342545,0.000866498434222128,0.00816783386020904,0.00226714528622709,0.00401960530069241,0.000179608453571215,0.000827342234394614,0.0034344450304807,0.00531852854043715
Woeseia,0.0780685803910754,0.0589767635719496,0.0705480340845192,0.0333099723791071,0.0310774622276589,0.0565588573304876,0.0447974583002383,0.0303015955683916,0.0338278773672855,0.00645701720707829,0.00438781328243139,0.00405765503875969,0.00543892091808985,0.0193760883782868,0.0150649113739321,0.12277464341355,0.0424867472021871,0.0554186872747076,0.00646590432856373,0.015491270112975,0.0540311798545267,0.0744127458069934
