taxon,EO10_S_2019-08-21,EO10_S_2019-09-13,EO10_S_2019-09-30,EO10_S_2019-10-11,EO10_S_2019-10-28,EO10_S_2019-11-11,EO10_S_2019-11-25,EO10_S_2019-12-13,EO10_S_2020-01-02,EO10_S_2020-01-16,EO10_S_2020-01-21,EO10_S_2020-02-10,EO10_S_2020-02-21,EO10_S_2020-03-06,EO10_S_2020-03-18,EO10_S_2020-03-20,EO10_S_2020-04-14,EO10_S_2020-04-28,EO10_S_2020-04-29,EO10_S_2020-05-12,EO10_S_2020-05-21,EO10_S_2020-05-28,EO10_S_2020-06-10,EO10_S_2020-06-23,EO10_S_2020-07-09,EO10_S_2020-07-21,EO10_S_2020-08-05,EO10_S_2020-08-19,EO10_S_2020-09-02,EO10_S_2020-09-17,EO10_S_2020-10-02
Latescibacterota,0.000393399175932252,0.000328817572011048,0.000355609409161552,0.000528092944358207,0.00114033013948185,0.000116993272886809,8.24107903194792e-05,7.10479573712256e-05,9.88699168503999e-05,0.000100213789417424,0.000201667114815811,3.22341488572994e-05,0.00011213276519399,2.55802452292843e-05,3.64474655343654e-05,2.21153314535302e-05,7.66596821178515e-05,1.08900432334716e-05,0.000179547865828777,1.1058154836284e-05,9.87296781412493e-05,7.08586653061803e-05,0.000290111165323804,0.000297179343488376,0.000388891835039154,0.000311753091551491,0.000486526946107784,0.000274331697503582,0.000238663484486874,0.000313971742543171,0.000379333889689705
BD1-7 clade,0.00112843447833199,0.00103428072650748,0.000856096725759292,0.000656115476323833,0.000597977999972187,0.00114068441064639,0.00146965909403071,0.000580224985198342,0.00131496989411032,0.00160342063067878,0.000907502016671148,0.00212745382458176,0.000224265530387979,0.00113405753849827,0.00104786463411301,0.00131586222148504,0.000983799253845761,0.00066429263724177,0.000473353464457684,0.000884652386902721,0.00104214660260208,0.000722758386123039,0.000962641594028985,0.0011887173739535,0.000919198882819819,0.000814021961273338,0.00106661676646707,0.00128021458835005,0.000739856801909308,0.000863422291993721,0.000834534557317351
Fluviicola,0.00191523283019649,0.000627742637475638,9.21950320048468e-05,9.60168989742195e-05,0.000361568093006439,0.000555718046212343,0.000425789083317309,0.00172883362936649,0.000998586160189039,0.00113575628006414,0.00245361656359236,0.00373916126744673,0.000448531060775959,0.000980576067122564,0.00053760011663189,0.000685575275059435,0.000332191955844023,0.000283141124070263,0.000146902799314454,5.52907741814201e-05,0.000120669606617082,0.000113373864489888,0.000237363680719476,0.000348124373800669,5.30307047780665e-05,0.00214763240846583,0.000785928143712575,0.000822995092510745,0.000596658711217184,0.000313971742543171,7.5866777937941e-05
Fabibacter,0.000248462637430896,0.000430452094269009,0.000105365750862682,0,0.000139064651156323,0,0,0,9.88699168503999e-06,0,0,9.67024465718983e-05,0,0,0,0,0.000140542750549394,9.80103891012447e-05,1.63225332571615e-05,4.42326193451361e-05,5.48498211895829e-05,5.66869322449442e-05,0,3.39633535415287e-05,0.000265153523890332,0.00128165159860058,0.00061751497005988,0.000853476392233365,0.000286396181384248,0.000549450549450549,0.000151733555875882
RBG-13-54-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woesearchaeales,0.000113878708822494,0.000119570026185836,0.000329267971445882,0.000160028164957032,0.000876107302284832,5.84966364434045e-05,0.000192291844078785,3.55239786856128e-05,7.90959334803199e-05,6.68091929449492e-05,0.000168055929013176,1.61170744286497e-05,0.000224265530387979,6.82139872780914e-05,6.37830646851395e-05,0.000121634322994416,2.55532273726172e-05,6.53402594008298e-05,6.5290133028646e-05,3.31744645088521e-05,6.58197854274995e-05,4.25151991837082e-05,7.91212269064919e-05,0.000399069404112962,0.000265153523890332,0.000190515778170356,0.000112275449101796,6.09625994452403e-05,9.54653937947494e-05,7.84929356357928e-05,0.000151733555875882
Subgroup 23,0.00161500714330083,0.000992431217342437,0.0013829254800727,0.00224039430939845,0.00332364516263611,0.00114068441064639,0.000906518693514271,0.00113676731793961,0.0010875690853544,0.00103554249064671,0.000873890830868513,0.000660800051574638,0.0011213276519399,0.00105731680281042,0.00144878675499102,0.000563940952065019,0.000574947615883886,0.000827643285743844,0.000636578797029299,0.000586082206323053,0.000537528247657913,0.000566869322449442,0.000487914232590033,0.000917010545621275,0.00113132170193209,0.000710104264089508,0.00187125748502994,0.000822995092510745,0.000954653937947494,0.00156985871271586,0.00189666944844852
Prolixibacteraceae,0.0029711990392778,0.00122559276840482,0.00480731238310987,0.00563299140648754,0.00571555716252486,0.00342205323193916,0.00175809686014889,0.000793368857312019,0.000751411368063039,0.000601282736504543,0.000806668459263243,0.00056409760500274,0.00100919488674591,9.37942325073756e-05,0.000738061177070899,0.000851440260960911,0.000753820207492206,0.00079497315604343,0.000359095731657553,0.000364919109597373,0.000570438140371662,0.000481838924082026,0.00113407091899305,0.00283594002071765,0.00233335101023493,0.00181855970071703,0.00512724550898204,0.000822995092510745,0.00100238663484487,0.00502354788069074,0.000531067445565587
Enterovibrio,0,1.19570026185836e-05,0,0,0,0,0,0,0,0,0,4.83512232859491e-05,0,0,0,0,0,4.35601729338865e-05,0,0,0,0,0,0.00102739144463124,1.76769015926888e-05,5.19588485919152e-05,0,3.04812997226202e-05,0,3.92464678178964e-05,0
MND1,0.000445162225397023,0.00162017385481807,0.000698048099465269,0.00064011265982813,2.78129302312645e-05,0.00467973091547236,0.00269208581710299,0.00198934280639432,0.00328248123943328,0.00491047568145377,0.00268889486421081,0.00196628308029526,0.00358824848620767,0.0036920820614267,0.00307981083765388,0.00297451208049981,0.00355189860479379,0.00605486403781023,0.00337876438423243,0.00394776127655339,0.00551789201167204,0.00413814605388093,0.00291429852438912,0.000730212101142867,0.00152021353697124,0.000883300426062558,0.000973053892215569,0.00137165848751791,0.00291169451073986,0.000706436420722135,0.00531067445565587
Spongiibacteraceae,0.000269167857216804,0.00104623772912606,0.000381950846877223,0.000464081678375394,0.00328192576728921,0.000321731500438725,0.000879048430074444,1.18413262285376e-05,0.000959038193448879,0.001970871191876,0.00504167787039527,0.00480288817973761,0.000224265530387979,0.00177356366923038,0.000637830646851395,0.00391441366727484,0.0049062196555425,0.00163350648502075,0.00210560679017384,0.00257655007685418,0.00201847341977665,0.0013746581069399,0.00110769717669089,0.00163024096999338,0.0011136448003394,0.00107381620423291,0.00108532934131737,0.000701069893620264,0.000596658711217184,0.00125588697017268,0.000531067445565587
Nitrosopumilaceae,0.00125266579704744,0.0111977329523035,0.00809999209756869,0.00804941669733873,0.0170076068364183,0.0316466803158818,0.0213718649561849,0.0222853759621078,0.0196157915031193,0.041455104222341,0.0442323205162678,0.0141991425716404,0.0142408611796367,0.0191169699346851,0.021695353859331,0.0197932216509095,0.0206342311033884,0.0314940050312,0.0246796702848282,0.025113069633201,0.0516685315605871,0.0364638691665604,0.0208616301610117,0.00712381340533564,0.0149900125506001,0.00481485330285081,0.00226422155688623,0.0106684549029171,0.0322195704057279,0.00502354788069074,0.0612244897959184
Bacteroidetes BD2-2,0.0126922997287616,0.00860306338407088,0.026064852619656,0.0249323881003057,0.0293704543242153,0.00342205323193916,0.0090514518034228,0.00914150384843102,0.0059816299694492,0.00464323890967397,0.00416778703952675,0.00380362956516133,0.00829782462435524,0.00351302034482171,0.00686123538684429,0.00369326035273954,0.00301528082996882,0.00277696102453527,0.00133844772708724,0.00176930477380544,0.00261085148862415,0.00206907302694046,0.00458903116057653,0.0121164263759404,0.00843188205971257,0.00694516609511933,0.0131549401197605,0.00673636723869906,0.00474940334128878,0.0167974882260597,0.00697974357029057
Rhodobacteraceae,0.0347226535809678,0.0329176282089606,0.0173853488923425,0.0217798332506521,0.0215133015338831,0.0207370576191869,0.0227041727330165,0.0227235050325636,0.0209999703390249,0.02308257616248,0.0384511965582146,0.0400025787319086,0.0279210585333034,0.0256740394617916,0.0170938613356174,0.0296898324763642,0.0335897173813053,0.0292506561251048,0.071345792867053,0.0402848580685827,0.0219070185831194,0.0377534968751329,0.0419342502604407,0.0441863229575288,0.0265330292906259,0.0381031556340711,0.0389595808383234,0.0328283598012619,0.0325775656324582,0.0269623233908948,0.0301949776193005
Halioglobus,0.0205913410770855,0.0308251527507085,0.0110765745594395,0.0187713037494599,0.028967166835862,0.0064931266452179,0.00660659835727825,0.00332741267021906,0.00424151943288216,0.00781667557455906,0.0114950255445012,0.017761016020372,0.00740076250280332,0.00366650181619741,0.00343517362661394,0.0039586443301819,0.00844534164664997,0.00423622681782047,0.0135150575369297,0.00621468301799162,0.00650518879308453,0.0111248104530703,0.018329750900004,0.034082225278924,0.0257729225221403,0.0448058471024282,0.0374064371257485,0.0384674002499467,0.0180668257756563,0.032574568288854,0.0135042864729535
Anaerolineae,2.0705219785908e-05,1.19570026185836e-05,5.2682875431341e-05,1.60028164957032e-05,0.000486726279047129,5.84966364434045e-05,6.8675658599566e-05,3.55239786856128e-05,2.966097505512e-05,6.68091929449492e-05,0,0.000112819521000548,0.000224265530387979,7.67407356878528e-05,5.46711983015481e-05,0,2.55532273726172e-05,1.08900432334716e-05,1.63225332571615e-05,1.1058154836284e-05,2.19399284758332e-05,0,5.27474846043279e-05,2.54725151561465e-05,5.30307047780665e-05,0,7.48502994011976e-05,3.04812997226202e-05,0,3.92464678178964e-05,7.5866777937941e-05
Spirochaeta 2,0.00255709464355964,0.0015304963351787,0.00363511840476253,0.00313655203315784,0.00336536455798301,0.000789704591985961,0.00148339422575062,0.00133806986382475,0.00140395281927568,0.00177044361304115,0.000941113202473783,0.000902556168004384,0.00257905359946176,0.00111700404167875,0.00152168168605976,0.00067451760933267,0.000511064547452343,0.000914763631611617,0.000440708397943361,0.000575024051486769,0.000954386888698743,0.000453495457959554,0.00130550024395712,0.00222459965697013,0.00167930565130544,0.00142020852817902,0.00232035928143713,0.000396256896394062,0.00152744630071599,0.00349293563579278,0.00136560200288294
Arenicellaceae,0.00801292005714641,0.0131108533712769,0.0084424307878724,0.0115540335098977,0.00394943609283956,0.00538169055279321,0.00550778781968519,0.00757844878626406,0.00562569826878776,0.00795029396044896,0.00853724119386932,0.00713986397189182,0.00605516932047544,0.00842442742884428,0.00567669275697741,0.0069995024050423,0.00971022640159452,0.00717653849085781,0.0118991267444707,0.00746425451449171,0.0109041444524891,0.0105721128636821,0.0139253359355426,0.00836347580960144,0.0140708136677803,0.0145138383733416,0.0093562874251497,0.0143871734690767,0.0126968973747017,0.00784929356357928,0.00660040968060086
Actinomarinales,0.0120504379153985,0.020715507036696,0.00953560045307273,0.013698410920322,0.0055625860462529,0.0387832699619772,0.0187759250611213,0.0254588513913558,0.0308671880406949,0.0218132014965259,0.0274267276149503,0.0195177771330948,0.0272482619421395,0.0318303518136394,0.0335043326924654,0.0244042682589705,0.0236239587059846,0.0464678144772235,0.0364318942299845,0.0355630259534894,0.023278264112859,0.0366339299632952,0.0237363680719476,0.0165146806595683,0.0164218415796079,0.00781114690498459,0.00568862275449102,0.0134422531776755,0.0288066825775656,0.00949764521193093,0.0286017752826037
Comamonadaceae,0.00454479574300681,0.0027680461062021,0.0017912177646656,0.00216038022691994,0.00250316372081381,0.0692892658672126,0.0751998461665247,0.0230787448194198,0.0123982875730402,0.0106226616782469,0.013545307878462,0.0130387132127776,0.0118860731105629,0.0146063200259213,0.0190255770089387,0.0181788024548018,0.0112050902028926,0.0121097280756205,0.0156533093936179,0.0112019108491557,0.00975229820750784,0.00829046384082309,0.0084923450212968,0.00379540475826583,0.00374750313765003,0.00244206588382001,0.00389221556886228,0.00134117718779529,0.00281622911694511,0.00149136577708006,0.0104696153554359
Gammaproteobacteria,0.112926268712342,0.136716367940885,0.112965255643653,0.128374593928531,0.103617071576576,0.0823047674758701,0.0686893937312859,0.106169330965068,0.115539384831377,0.125334045964725,0.0940104866899704,0.103213744641073,0.10708679076026,0.114514231143096,0.106016565373085,0.0975839000387018,0.1044232636582,0.0997201258888998,0.104904921243777,0.114872112439318,0.1204721472608,0.124612048807449,0.117956562446428,0.102849525362134,0.121670113662477,0.128199799092452,0.139857784431138,0.176303837595635,0.14472553699284,0.133791208791209,0.11827630680525
Peredibacter,0.000848914011222229,0.000155441034041586,5.2682875431341e-05,3.20056329914065e-05,0,5.84966364434045e-05,0,0,0,0,0,1.61170744286497e-05,0,0,0,0,0,0,0,0,0,0,1.3186871151082e-05,1.69816767707643e-05,0.000106061409556133,0.000138556929578441,5.61377245508982e-05,0.000182887798335721,0,0,0
Thiohalophilus,0.00223616373687807,0.00398168187198833,0.00632194505176093,0.00379266750948167,0.00324020637194232,0.00424100614214683,0.0035436639837376,0.00828892835997632,0.00817654212352807,0.00641368252271513,0.00312584027964507,0.00462560036102247,0.00717649697241534,0.00733300363239482,0.0129935214630013,0.00520816055730635,0.0050595390197782,0.00475894889302711,0.00174651105851628,0.00288617841227013,0.00512297329910704,0.00324532687102306,0.00234726306489259,0.00240290726306315,0.00583337752558731,0.00299629360213378,0.00241392215568862,0.00493797055506447,0.00317422434367542,0.00639717425431711,0.00538654123359381
Roseivirga,0,0,0,0,0,0,0,0,0,0,0,1.61170744286497e-05,0,0,0,0,2.55532273726172e-05,1.08900432334716e-05,3.2645066514323e-05,2.2116309672568e-05,2.19399284758332e-05,1.41717330612361e-05,2.6373742302164e-05,0,0,0,0,0,2.38663484486874e-05,0,0
Hungateiclostridiaceae,0.000227757417644988,0.000107613023567252,6.58535942891763e-05,0.000208036614444142,0.000611884465087819,0.000116993272886809,1.37351317199132e-05,1.18413262285376e-05,0,0.000100213789417424,6.72223716052702e-05,4.83512232859491e-05,0.00011213276519399,8.52674840976142e-06,1.82237327671827e-05,1.10576657267651e-05,2.55532273726172e-05,4.35601729338865e-05,3.2645066514323e-05,2.2116309672568e-05,1.09699642379166e-05,2.83434661224721e-05,0.000118681840359738,0.00019528928286379,0.000106061409556133,0,0.000168413173652695,0.000182887798335721,7.1599045346062e-05,3.92464678178964e-05,7.5866777937941e-05
Enterobacterales,1.0352609892954e-05,0.000143484031423003,3.95121565735058e-05,0,0.000111251720925058,0.00166715413863703,0.00357113424717743,0.000438129070455891,4.94349584252e-05,6.68091929449492e-05,0.000369723043828986,0.000128936595429198,0,0.000707720118010198,0.000364474655343654,0.000420191297617073,3.83298410589257e-05,0.00046827185903928,0.000146902799314454,0.000475500657960213,0.000175519427806665,1.41717330612361e-05,0.000237363680719476,7.64175454684396e-05,5.30307047780665e-05,6.92784647892203e-05,5.61377245508982e-05,9.14438991678605e-05,0.000119331742243437,0,0.000227600333813823
Desulforhopalus,0.00790939395821687,0.00444800497411309,0.00385902062534573,0.00880154907263678,0.00963718032513316,0.00137467095642001,0.00203279949454715,0.0014801657785672,0.000800846326488239,0.00116916087653661,0.00221833826297392,0.000983141540147632,0.00156985871271586,0.000349596684800218,0.00104786463411301,0.000597113949245314,0.000894362958041601,0.00115434458274799,0.0019097363910879,0.000497616967632781,0.000548498211895829,0.00128962770857248,0.00274286919942505,0.00855027425407985,0.00486114793798943,0.00495341023242925,0.00909431137724551,0.00441978845977993,0.00374701670644391,0.00659340659340659,0.00220013656020029
Lentimicrobiaceae,0.000745387912292689,0.00056795762438272,0.000684877380607434,0.00209636896093712,0.00339317748821427,0.00184264404796724,0.000782902508035052,0.000331557134399053,0.00011864390022048,0.000100213789417424,0.000201667114815811,0.000145053669857847,0.000224265530387979,0.000162008219785467,0.000255132258740558,0.000375960634710013,1.27766136863086e-05,3.26701297004149e-05,0.000130580266057292,0.00011058154836284,6.58197854274995e-05,5.66869322449442e-05,0.000184616196115148,0.000619831202132899,0.000866168178041753,0.000606186566905677,0.00175898203592814,0.000487700795561923,0.000429594272076372,0.000784929356357928,0.00113800166906911
Sva1033,0.0134066298113754,0.00936831155166023,0.00679609093064299,0.0129142729120325,0.0188293537665661,0.00429950277859023,0.00497211768260858,0.00388395500296033,0.00305508043067736,0.00427578834847675,0.00346195213767142,0.00214357089901041,0.00246692083426777,0.00129606575828374,0.00187704447501982,0.00274230110023774,0.00279807839730158,0.00187308743615712,0.00158328572594467,0.00154814167707976,0.00184295399196999,0.00211158822612417,0.00784618833489378,0.0108258189413623,0.0150960739601563,0.0170771415705428,0.0201160179640719,0.00789465662815862,0.0047255369928401,0.00832025117739403,0.00417267278658675
Desulfatiferula olefinivorans,1.0352609892954e-05,5.97850130929179e-06,0.000144877907436188,1.60028164957032e-05,5.5625860462529e-05,0,0,0,0,0,0,0,0,0,0,1.10576657267651e-05,1.27766136863086e-05,0,0,0,0,0,0,5.94358686976752e-05,3.53538031853777e-05,0,0,0,0,0,0
Desulfosarcinaceae,0.0116570387394662,0.00530890916265111,0.0129731580749677,0.0174110643473251,0.0211795463711079,0.00333430827727406,0.00574128505892372,0.00772054470100651,0.00708897303817368,0.00474345269909139,0.00497445549879,0.00441607839345002,0.00885848845032518,0.00461297088968093,0.00675189299024119,0.00366008735555924,0.00277252516992896,0.00315811253770677,0.00158328572594467,0.00176930477380544,0.00345553873494372,0.00179981009877698,0.00332309153007266,0.00747193777913631,0.00643439217973874,0.00467629637327237,0.0147267964071856,0.00344438686865608,0.00326968973747017,0.0131475667189953,0.00341400500720734
Bacteroidetes VC2.1 Bac22,0.00202911153901899,0.00148864682601365,0.00196243710981745,0.00257645345580822,0.00376865204633634,0.000672711319099152,0.000920253825234184,0.000307874481941978,0.00061299348447248,0.000567878140032068,0.000873890830868513,0.000499629307288141,0.000448531060775959,0.000264329200702604,0.000328027189809289,0.00105047824404268,0.00109878877702254,0.000762303026343015,0.00101199706194401,0.00116110625780982,0.000756927532416244,0.000949506115102816,0.00205715189956879,0.00345577122285054,0.00206819748634459,0.00207835394367661,0.00237649700598802,0.00170695278446673,0.00128878281622912,0.00133437990580848,0.000834534557317351
Anderseniella,0.000269167857216804,0.000221204548443796,9.21950320048468e-05,0.000288050696922658,0.000472819813931497,2.92483182217023e-05,5.49405268796528e-05,2.36826524570752e-05,6.920894179528e-05,0.000200427578834848,0.000168055929013176,3.22341488572994e-05,0.00011213276519399,8.52674840976142e-06,5.46711983015481e-05,3.31729971802952e-05,3.83298410589257e-05,1.08900432334716e-05,0.000179547865828777,0,1.09699642379166e-05,5.66869322449442e-05,2.6373742302164e-05,0.000110380899009968,0.000123738311148822,0.000155876545775746,0.000130988023952096,0.000152406498613101,7.1599045346062e-05,0.000235478806907378,7.5866777937941e-05
Ulvibacter,0.0247323850342671,0.00965527961450624,0.00532097041856545,0.00684920546016099,0.00183565339526346,0.00482597250658087,0.00385957201329561,0.00953226761397277,0.00766241855590599,0.00781667557455906,0.00541140091422425,0.0086226348193276,0.00493384166853555,0.00565323419567182,0.00556735036037432,0.00583844750373196,0.00682271170848878,0.00417088655841964,0.0065290133028646,0.00586082206323053,0.00547401215472038,0.00582458228816802,0.00722640539079293,0.00394823984920271,0.00494953244595287,0.0122796078838893,0.0185441616766467,0.00829091352455269,0.00766109785202864,0.00824175824175824,0.00424853956452469
Marine Benthic Group D and DHVEG-1,0,5.97850130929179e-06,1.31707188578353e-05,0,5.5625860462529e-05,0,2.74702634398264e-05,0,0,0,3.36111858026351e-05,1.61170744286497e-05,0,0,0,0,0,0,3.2645066514323e-05,0,0,0,0,0,0,0,0,0,0,0,0
Oscillatoriaceae,0.110317411019318,4.18495091650425e-05,1.31707188578353e-05,0,2.78129302312645e-05,0,0,0,1.977398337008e-05,0,0,3.22341488572994e-05,0,0,0,1.10576657267651e-05,0,2.17800864669433e-05,1.63225332571615e-05,1.1058154836284e-05,0,4.25151991837082e-05,0,5.94358686976752e-05,1.76769015926888e-05,0.00010391769718383,0.000130988023952096,0,4.77326968973747e-05,0,0
Arcicella,0,5.97850130929179e-06,0,0,0,0.00119918104708979,0.00141471856715106,0.000284191829484902,0,0.000133618385889898,0.00013444474321054,4.83512232859491e-05,0.000224265530387979,2.55802452292843e-05,2.73355991507741e-05,7.74036600873556e-05,2.55532273726172e-05,1.08900432334716e-05,0,1.1058154836284e-05,1.09699642379166e-05,0,0,0,0,0,0,0,0,0,0
Desulfocapsaceae,0.0237592397043295,0.015735415446056,0.0215209546137028,0.0318936132759366,0.0413022013934278,0.00696109973676514,0.00883168969590418,0.00671403197158082,0.00423163244119712,0.00551175841795831,0.0110244689432643,0.00510911259388196,0.0087463556851312,0.00415252647555381,0.00615050980892416,0.00503123790567811,0.00544283743036746,0.00596774369194246,0.00745939769852281,0.00371554002499143,0.00367493801970206,0.00418066125306464,0.01255390133583,0.0327321819756483,0.0192501458344381,0.0178392046832242,0.0237836826347305,0.0112171182979242,0.0115990453460621,0.0275510204081633,0.010242015021622
Cellvibrionaceae,0.000807503571650413,0.0010163452225796,0.00237072939441035,0.00116820560418634,0.00159924348829771,2.92483182217023e-05,4.12053951597396e-05,3.55239786856128e-05,1.977398337008e-05,0.000167022982362373,0.000571390158644797,0.000338458563001644,0.000224265530387979,1.70534968195228e-05,7.28949310687308e-05,7.74036600873556e-05,0.000191649205294629,4.35601729338865e-05,0.00140373786011589,0.000342802799924805,0.000175519427806665,0.000325949860408429,0.00176704073424499,0.00251328816207312,0.000318184228668399,0.00100453773944369,0.00230164670658683,0.000883957691955985,0.000692124105011933,0.00313971742543171,0.000227600333813823
LCP-89,5.17630494647701e-05,1.79355039278754e-05,9.21950320048468e-05,4.80084494871097e-05,5.5625860462529e-05,2.92483182217023e-05,5.49405268796528e-05,3.55239786856128e-05,0,0,6.72223716052702e-05,0,0,8.52674840976142e-06,0,1.10576657267651e-05,3.83298410589257e-05,0,0,0,0,1.41717330612361e-05,1.3186871151082e-05,5.0945030312293e-05,5.30307047780665e-05,0,0,3.04812997226202e-05,2.38663484486874e-05,3.92464678178964e-05,7.5866777937941e-05
Rhodothermaceae,0.00637720769405967,0.00952973108701111,0.00458341016252667,0.00571300548896606,0.000973452558094258,0.00836501901140684,0.00443644754553196,0.00845470692717584,0.0123191916395598,0.00774986638161411,0.00635251411669804,0.00918673242433034,0.0065037003812514,0.00952437797370351,0.00869272052994615,0.00798363465472439,0.010476823222773,0.0115325557842465,0.00807965396229495,0.0130486227068151,0.0118804712696637,0.0136190354718479,0.0102330120132396,0.00439825428362797,0.00668186880203638,0.00659877377117323,0.00495883233532934,0.00902246471789557,0.0108830548926014,0.0043956043956044,0.00667627645853881
Cellvibrio,0,5.97850130929179e-06,0,0,0,0.000321731500438725,0.00101639974727358,0.000272350503256365,4.94349584252e-05,3.34045964724746e-05,0.000336111858026351,1.61170744286497e-05,0,8.52674840976142e-05,0.000227796659589784,2.21153314535302e-05,0,0,1.63225332571615e-05,2.2116309672568e-05,0,0,2.6373742302164e-05,0,0,0,0,0,0,0,0
Ectothiorhodospirales,1.0352609892954e-05,7.17420157115014e-05,2.63414377156705e-05,4.80084494871097e-05,0.00394943609283956,5.84966364434045e-05,2.74702634398264e-05,8.28892835997632e-05,3.954796674016e-05,0,0,1.61170744286497e-05,0,5.11604904585685e-05,0,0.000110576657267651,0.0004471814790208,0.000174240691735546,1.63225332571615e-05,0.000563965896650485,0.000142609535092916,0.000439323724898318,3.95606134532459e-05,5.94358686976752e-05,0.000176769015926888,3.46392323946101e-05,1.87125748502994e-05,0.000152406498613101,0.000143198090692124,0,0
Sediminispirochaeta,5.17630494647701e-05,7.77205170207932e-05,0.000237072939441035,0.000336059146409768,0.000486726279047129,5.84966364434045e-05,0.000288437766118177,9.47306098283008e-05,0.00021751381707088,0.000100213789417424,0.000100833557407905,0,0,0.00017906171660499,0.000191349194055418,7.74036600873556e-05,0.000153319364235703,8.71203458677731e-05,3.2645066514323e-05,3.31744645088521e-05,5.48498211895829e-05,1.41717330612361e-05,1.3186871151082e-05,8.49083838538217e-05,7.07076063707553e-05,3.46392323946101e-05,9.3562874251497e-05,3.04812997226202e-05,0,3.92464678178964e-05,0.000227600333813823
Aestuariicella,0.000175994368180218,7.77205170207932e-05,0.000289755814872376,8.00140824785162e-05,0.000333755162775174,0,0.00034337829299783,0,6.920894179528e-05,0,0.000235278300618446,0.000193404893143797,0.00123346041713389,0,9.11186638359135e-06,6.63459943605905e-05,6.38830684315429e-05,0,0.000342773198400392,0,2.19399284758332e-05,4.25151991837082e-05,2.6373742302164e-05,0.000551904495049841,7.07076063707553e-05,5.19588485919152e-05,5.61377245508982e-05,3.04812997226202e-05,4.77326968973747e-05,0.000274725274725275,0
Latescibacteraceae,7.24682692506781e-05,3.58710078557507e-05,7.90243131470116e-05,6.4011265982813e-05,0.000542352139509658,0,4.12053951597396e-05,1.18413262285376e-05,2.966097505512e-05,0.000100213789417424,3.36111858026351e-05,0,0.000224265530387979,8.52674840976142e-06,9.11186638359135e-06,0,1.27766136863086e-05,0,0,0,3.29098927137498e-05,1.41717330612361e-05,2.6373742302164e-05,3.39633535415287e-05,1.76769015926888e-05,0,0,0,4.77326968973747e-05,3.92464678178964e-05,0
Rhodobacter,8.28208791436321e-05,6.57635144022097e-05,3.95121565735058e-05,3.20056329914065e-05,9.73452558094258e-05,0.00178414741152384,0.00267835068538307,0.000627590290112493,3.954796674016e-05,0.000100213789417424,0.000436945415434257,0.000257873190858395,0.00011213276519399,0.000153481471375706,0.000255132258740558,0.000519710289157959,0.000127766136863086,0.000196020778202489,0.000734513996572268,0.000187988632216828,9.87296781412493e-05,0.000170060796734833,0.000210989938417312,0.000288688505102994,5.30307047780665e-05,1.73196161973051e-05,0.000149700598802395,0,9.54653937947494e-05,3.92464678178964e-05,0.000606934223503528
Lachnospiraceae,1.0352609892954e-05,0.000107613023567252,2.63414377156705e-05,3.20056329914065e-05,0.000111251720925058,2.92483182217023e-05,0.000439524215037222,0,8.89829251653599e-05,0,0,0,0.00011213276519399,8.52674840976142e-06,3.64474655343654e-05,0.00103942057831592,0.000127766136863086,0.000174240691735546,1.63225332571615e-05,0,0,0,6.59343557554099e-05,7.64175454684396e-05,0,0.000155876545775746,0,0.000182887798335721,0,0,0
SC-I-84,1.0352609892954e-05,0,0,0,2.78129302312645e-05,0.000760456273764259,0.000288437766118177,2.36826524570752e-05,0,0,0.000100833557407905,0,0,0,2.73355991507741e-05,1.10576657267651e-05,0,0,3.2645066514323e-05,1.1058154836284e-05,1.09699642379166e-05,4.25151991837082e-05,2.6373742302164e-05,8.49083838538217e-06,0,0,0,0,2.38663484486874e-05,0,0.000606934223503528
Desulfobacter,2.0705219785908e-05,1.19570026185836e-05,0.000144877907436188,4.80084494871097e-05,0.000180784046503219,2.92483182217023e-05,4.12053951597396e-05,0,0,0,6.72223716052702e-05,0,0.00011213276519399,0,0,4.42306629070603e-05,5.11064547452343e-05,4.35601729338865e-05,3.2645066514323e-05,0,0,1.41717330612361e-05,9.23080980575739e-05,0.000229252636405319,0.000106061409556133,3.46392323946101e-05,3.74251497005988e-05,0,0,3.92464678178964e-05,7.5866777937941e-05
PB19,4.14104395718161e-05,2.98925065464589e-05,6.58535942891763e-05,1.60028164957032e-05,0,2.92483182217023e-05,1.37351317199132e-05,0,2.966097505512e-05,0.000167022982362373,0,3.22341488572994e-05,0,1.70534968195228e-05,9.11186638359135e-06,2.21153314535302e-05,2.55532273726172e-05,2.17800864669433e-05,8.16126662858076e-05,0,0,0,1.3186871151082e-05,2.54725151561465e-05,1.76769015926888e-05,1.73196161973051e-05,3.74251497005988e-05,6.09625994452403e-05,0,0,0
Malaciobacter,1.0352609892954e-05,8.3699018330085e-05,0,0,4.17193953468968e-05,0,1.37351317199132e-05,0,0,6.68091929449492e-05,0,3.22341488572994e-05,0,0,0,5.52883286338254e-05,0,1.08900432334716e-05,0,0,7.67897496654161e-05,5.66869322449442e-05,0,2.54725151561465e-05,1.76769015926888e-05,1.73196161973051e-05,0,0,0,0,0.000227600333813823
